Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4259959106,https://www.realtor.com/realestateandhomes-detail/6733-Fleet-St_Forest-Hills_NY_11375_M42599-59106,1198000.0,"67-33 Fleet St, Forest Hills, NY 11375",SOLD,1457.0,4.0,3.5,40.719808,-73.855463
https://www.realtor.com/,4114960991,https://www.realtor.com/realestateandhomes-detail/30-Chianti-Ct_Staten-Island_NY_10304_M41149-60991,738888.0,"30 Chianti Ct, Staten Island, NY 10304",SOLD,1831.0,3.0,2.5,40.616101,-74.075811
https://www.realtor.com/,3247145199,https://www.realtor.com/realestateandhomes-detail/2316-Lodovick-Ave_Bronx_NY_10469_M32471-45199,899000.0,"2316 Lodovick Ave, Bronx, NY 10469",SOLD,2660.0,5.0,4.5,40.8595,-73.836878
https://www.realtor.com/,4421264846,https://www.realtor.com/realestateandhomes-detail/20107-36th-Ave_Bayside_NY_11361_M44212-64846,918888.0,"201-07 36th Ave, Bayside, NY 11361",SOLD,1710.0,3.0,1.5,40.764588,-73.785254
https://www.realtor.com/,4525035271,https://www.realtor.com/realestateandhomes-detail/104-Medford-Rd_Staten-Island_NY_10304_M45250-35271,1325000.0,"104 Medford Rd, Staten Island, NY 10304",SOLD,2520.0,3.0,2.5,40.601894,-74.098853
https://www.realtor.com/,9141831132,https://www.realtor.com/realestateandhomes-detail/1055-Richmond-Rd_Staten-Island_NY_10304_M91418-31132,1250000.0,"1055 Richmond Rd, Staten Island, NY 10304",SOLD,4200.0,4.0,4,40.601344,-74.093219
https://www.realtor.com/,4176052865,https://www.realtor.com/realestateandhomes-detail/1860-E-33rd-St_Brooklyn_NY_11234_M41760-52865,988000.0,"1860 E 33rd St, Brooklyn, NY 11234",SOLD,2000.0,3.0,2,40.61036,-73.936135
https://www.realtor.com/,3445403651,https://www.realtor.com/realestateandhomes-detail/3-Shelterview-Dr_Staten-Island_NY_10304_M34454-03651,590000.0,"3 Shelterview Dr, Staten Island, NY 10304",SOLD,1674.0,3.0,3,40.624114,-74.085585
https://www.realtor.com/,4241836700,https://www.realtor.com/realestateandhomes-detail/6705-Avenue-T_Brooklyn_NY_11234_M42418-36700,839000.0,"6705 Avenue T, Brooklyn, NY 11234",SOLD,4664.0,3.0,1.5,40.61973,-73.91201
https://www.realtor.com/,4630295814,https://www.realtor.com/realestateandhomes-detail/53-Ashland-Ave-E_Staten-Island_NY_10312_M46302-95814,799000.0,"53 Ashland Ave E, Staten Island, NY 10312",SOLD,2602.0,4.0,2.5,40.532084,-74.196795
https://www.realtor.com/,4595134434,https://www.realtor.com/realestateandhomes-detail/135-Arlington-Ave_Staten-Island_NY_10303_M45951-34434,449900.0,"135 Arlington Ave, Staten Island, NY 10303",SOLD,1324.0,3.0,1,40.636971,-74.16707
https://www.realtor.com/,4989517978,https://www.realtor.com/realestateandhomes-detail/237-Union-Ave_Staten-Island_NY_10303_M49895-17978,390000.0,"237 Union Ave, Staten Island, NY 10303",SOLD,1074.0,1.0,1,40.630581,-74.157768
https://www.realtor.com/,3464582436,https://www.realtor.com/realestateandhomes-detail/368-Otsego-St_Ilion_NY_13357_M34645-82436,179900.0,"368 Otsego St, New York, NY 13357",SOLD,1520.0,3.0,1.5,43.004953,-75.044496
https://www.realtor.com/,4077397320,https://www.realtor.com/realestateandhomes-detail/1747-E-37th-St_Brooklyn_NY_11234_M40773-97320,799000.0,"1747 E 37th St, Brooklyn, NY 11234",SOLD,1280.0,3.0,2.5,40.614373,-73.934847
https://www.realtor.com/,3799746605,https://www.realtor.com/realestateandhomes-detail/107-Milton-Ave_Staten-Island_NY_10306_M37997-46605,549000.0,"107 Milton Ave, Staten Island, NY 10306",SOLD,1032.0,3.0,2,40.564275,-74.104638
https://www.realtor.com/,4908256182,https://www.realtor.com/realestateandhomes-detail/15301-58th-Ave_Flushing_NY_11355_M49082-56182,1299000.0,"153-01 58th Ave, Queens, NY 11355",SOLD,1800.0,4.0,3.5,40.74275,-73.815799
https://www.realtor.com/,3904867532,https://www.realtor.com/realestateandhomes-detail/75-Fort-Pl_Staten-Island_NY_10301_M39048-67532,984000.0,"75 Fort Pl, Staten Island, NY 10301",SOLD,3500.0,8.0,2.5,40.641859,-74.080879
https://www.realtor.com/,4707520844,https://www.realtor.com/realestateandhomes-detail/158-85th-St_Brooklyn_NY_11209_M47075-20844,2685000.0,"158 85th St, Brooklyn, NY 11209",SOLD,4800.0,5.0,3,40.62496,-74.034446
https://www.realtor.com/,4743253258,https://www.realtor.com/realestateandhomes-detail/50-Drysdale-St_Staten-Island_NY_10314_M47432-53258,649900.0,"50 Drysdale St, Staten Island, NY 10314",SOLD,1280.0,3.0,1.5,40.59919,-74.138145
https://www.realtor.com/,4205181687,https://www.realtor.com/realestateandhomes-detail/673-Woolley-Ave_Staten-Island_NY_10314_M42051-81687,749000.0,"673 Woolley Ave, Staten Island, NY 10314",SOLD,1884.0,3.0,2.5,40.606586,-74.140476
https://www.realtor.com/,3066112814,https://www.realtor.com/realestateandhomes-detail/27-Nixon-Ave_Staten-Island_NY_10304_M30661-12814,728000.0,"27 Nixon Ave, Staten Island, NY 10304",SOLD,2965.0,4.0,4,40.632519,-74.082053
https://www.realtor.com/,4562144629,https://www.realtor.com/realestateandhomes-detail/4853-210th-St_Oakland-Gardens_NY_11364_M45621-44629,1088880.0,"48-53 210th St, Bayside, NY 11364",SOLD,1194.0,3.0,2,40.753412,-73.769871
https://www.realtor.com/,3184177098,https://www.realtor.com/realestateandhomes-detail/914-College-Pl_College-Point_NY_11356_M31841-77098,799000.0,"914 College Pl, College Point, NY 11356",SOLD,1195.0,2.0,1,40.788999,-73.846863
https://www.realtor.com/,3851750968,https://www.realtor.com/realestateandhomes-detail/21619-Corbett-Rd_Bayside_NY_11361_M38517-50968,1400000.0,"216-19 Corbett Rd, Bayside, NY 11361",SOLD,2820.0,6.0,3.5,40.770158,-73.767452
https://www.realtor.com/,3998028016,https://www.realtor.com/realestateandhomes-detail/18733-Ilion-Ave_Saint-Albans_NY_11412_M39980-28016,759999.0,"187-33 Ilion Ave, Jamaica, NY 11412",SOLD,1813.0,4.0,3,40.700784,-73.76814
https://www.realtor.com/,4636350567,https://www.realtor.com/realestateandhomes-detail/11542-Inwood-St_Jamaica_NY_11436_M46363-50567,600000.0,"115-42 Inwood St, Jamaica, NY 11436",SOLD,1071.0,2.0,2,40.682095,-73.796943
