Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,8611029168,https://www.realtor.com/realestateandhomes-detail/8921-S-Eberhart-Ave_Chicago_IL_60619_M86110-29168,369999.0,"8921 S Eberhart Ave, Chicago, IL 60619",FOR_SALE,3400.0,5,4,41.732239,-87.611824
https://www.realtor.com/,8418011551,https://www.realtor.com/realestateandhomes-detail/1720-W-Winnemac-Ave_Chicago_IL_60640_M84180-11551,900000.0,"1720 W Winnemac Ave, Chicago, IL 60640",FOR_SALE,2513.0,3,2.5,41.973674,-87.672026
https://www.realtor.com/,8718380641,https://www.realtor.com/realestateandhomes-detail/4608-S-Avers-Ave_Chicago_IL_60632_M87183-80641,294900.0,"4608 S Avers Ave, Chicago, IL 60632",FOR_SALE,1073.0,2,2,41.809419,-87.720313
https://www.realtor.com/,7177472408,https://www.realtor.com/realestateandhomes-detail/5834-S-Nordica-Ave_Chicago_IL_60638_M71774-72408,399900.0,"5834 S Nordica Ave, Chicago, IL 60638",FOR_SALE,1300.0,3,2,41.785552,-87.797852
https://www.realtor.com/,8633337314,https://www.realtor.com/realestateandhomes-detail/5131-N-Neenah-Ave_Chicago_IL_60656_M86333-37314,460000.0,"5131 N Neenah Ave, Chicago, IL 60656",FOR_SALE,1289.0,3,3,41.974759,-87.789966
https://www.realtor.com/,7015097695,https://www.realtor.com/realestateandhomes-detail/9655-S-Seeley-Ave_Chicago_IL_60643_M70150-97695,495000.0,"9655 S Seeley Ave, Chicago, IL 60643",FOR_SALE,2090.0,3,2,41.717584,-87.673139
https://www.realtor.com/,8909009938,https://www.realtor.com/realestateandhomes-detail/4345-N-Kildare-Ave_Chicago_IL_60641_M89090-09938,600000.0,"4345 N Kildare Ave, Chicago, IL 60641",FOR_SALE,1439.0,3,2.5,41.960367,-87.735233
https://www.realtor.com/,7699121071,https://www.realtor.com/realestateandhomes-detail/10012-S-Fairfield-Ave_Chicago_IL_60655_M76991-21071,350000.0,"10012 S Fairfield Ave, Chicago, IL 60655",FOR_SALE,1177.0,3,2,41.711326,-87.690765
https://www.realtor.com/,7031873483,https://www.realtor.com/realestateandhomes-detail/13322-S-Avenue-O_Chicago_IL_60633_M70318-73483,254900.0,"13322 S Avenue O, Chicago, IL 60633",FOR_SALE,1337.0,3,2,41.652991,-87.540237
https://www.realtor.com/,7527991827,https://www.realtor.com/realestateandhomes-detail/5942-N-Kolmar-Ave_Chicago_IL_60646_M75279-91827,1295000.0,"5942 N Kolmar Ave, Chicago, IL 60646",FOR_SALE,3700.0,4,3.5+,41.989394,-87.742339
https://www.realtor.com/,7548772069,https://www.realtor.com/realestateandhomes-detail/1735-N-Latrobe-Ave_Chicago_IL_60639_M75487-72069,99000.0,"1735 N Latrobe Ave, Chicago, IL 60639",FOR_SALE,1000.0,3,2,41.912357,-87.756636
