Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4238215759,https://www.realtor.com/realestateandhomes-detail/27-Lott-Ln_Staten-Island_NY_10314_M42382-15759,719900,"27 Lott Ln, Staten Island, NY 10314",FOR_SALE,1824.0,3,2.5,40.575793,-74.163454
https://www.realtor.com/,4218903288,https://www.realtor.com/realestateandhomes-detail/3925-Wilder-Ave_Bronx_NY_10466_M42189-03288,480000,"3925 Wilder Ave, Bronx, NY 10466",FOR_SALE,1116.0,3,1.5,40.88949,-73.84076
https://www.realtor.com/,4158668685,https://www.realtor.com/realestateandhomes-detail/153-Amador-St_Staten-Island_NY_10303_M41586-68685,595000,"153 Amador St, Staten Island, NY 10303",FOR_SALE,1124.0,2,2.5,40.624087,-74.167187
https://www.realtor.com/,9063334928,https://www.realtor.com/realestateandhomes-detail/429-Columbia-St_Brooklyn_NY_11231_M90633-34928,1095000,"429 Columbia St, Brooklyn, NY 11231",FOR_SALE,2037.0,2,2.5,40.67749,-74.006134
https://www.realtor.com/,3414674473,https://www.realtor.com/realestateandhomes-detail/8027-246th-St_Bellerose_NY_11426_M34146-74473,825000,"80-27 246th St, Jamaica, NY 11426",FOR_SALE,1061.0,3,1,40.741027,-73.723142
https://www.realtor.com/,3876005166,https://www.realtor.com/realestateandhomes-detail/907-Avenue-M_Brooklyn_NY_11230_M38760-05166,1280000,"907 Avenue M, Brooklyn, NY 11230",FOR_SALE,1536.0,3,2.5,40.617636,-73.965421
https://www.realtor.com/,3671831518,https://www.realtor.com/realestateandhomes-detail/661-Ocean-Ter_Staten-Island_NY_10301_M36718-31518,1288888,"661 Ocean Ter, Staten Island, NY 10301",FOR_SALE,1672.0,3,3.5,40.606939,-74.101718
https://www.realtor.com/,4092579233,https://www.realtor.com/realestateandhomes-detail/14713-116th-Ave_Jamaica_NY_11436_M40925-79233,625000,"147-13 116th Ave, Jamaica, NY 11436",FOR_SALE,896.0,2,2,40.682498,-73.794208
https://www.realtor.com/,9899411348,https://www.realtor.com/realestateandhomes-detail/18-W-127th-St_New-York_NY_10027_M98994-11348,3200000,"18 W 127th St, New York, NY 10027",FOR_SALE,5000.0,6,5,40.807945,-73.94236
https://www.realtor.com/,4981219596,https://www.realtor.com/realestateandhomes-detail/1089-E-37th-St_Brooklyn_NY_11210_M49812-19596,789990,"1089 E 37th St, Brooklyn, NY 11210",FOR_SALE,1374.0,4,2,40.63027,-73.940305
https://www.realtor.com/,4700329893,https://www.realtor.com/realestateandhomes-detail/27-Wolcott-Ave_Staten-Island_NY_10312_M47003-29893,758888,"27 Wolcott Ave, Staten Island, NY 10312",FOR_SALE,1980.0,3,2.5,40.549651,-74.175635
