data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,3866183557,https://www.realtor.com/realestateandhomes-detail/358-Manhattan-St_Staten-Island_NY_10307_M38661-83557,2024-02-07,Not sold yet,Not sold yet,750000,"358 Manhattan St, Staten Island, Ny 10307",FOR_SALE,1322.0,3,1.0,40.501218,-74.241655,503
https://www.realtor.com/,3109976051,https://www.realtor.com/realestateandhomes-detail/24-Sprague-Ave_Staten-Island_NY_10307_M31099-76051,2024-01-17,Not sold yet,Not sold yet,1149999,"24 Sprague Ave, Staten Island, Ny 10307",FOR_SALE,3380.0,5,3.5,40.510871,-74.240385,503
https://www.realtor.com/,4746226309,https://www.realtor.com/realestateandhomes-detail/129-Brookfield-Ave_Staten-Island_NY_10308_M47462-26309,2024-06-01,Not sold yet,Not sold yet,729000,"129 Brookfield Ave, Staten Island, Ny 10308",FOR_SALE,1056.0,3,2.0,40.55436,-74.156528,503
https://www.realtor.com/,3576966949,https://www.realtor.com/realestateandhomes-detail/1150-Huguenot-Ave_Staten-Island_NY_10312_M35769-66949,2024-06-11,Not sold yet,Not sold yet,959900,"1150 Huguenot Ave, Staten Island, Ny 10312",FOR_SALE,2700.0,3,3.0,40.526014,-74.188036,503
https://www.realtor.com/,3705144121,https://www.realtor.com/realestateandhomes-detail/280-Loretto-St_Staten-Island_NY_10307_M37051-44121,2024-01-05,Not sold yet,Not sold yet,750000,"280 Loretto St, Staten Island, Ny 10307",FOR_SALE,1330.0,2,2.0,40.503929,-74.239687,503
https://www.realtor.com/,4683347292,https://www.realtor.com/realestateandhomes-detail/5-Belfield-Ave_Staten-Island_NY_10312_M46833-47292,2024-06-24,Not sold yet,Not sold yet,728000,"5 Belfield Ave, Staten Island, Ny 10312",FOR_SALE,2119.0,3,2.0,40.548099,-74.194034,503
https://www.realtor.com/,4544743879,https://www.realtor.com/realestateandhomes-detail/444-Ashland-Ave_Staten-Island_NY_10309_M45447-43879,2024-05-30,Not sold yet,Not sold yet,899000,"444 Ashland Ave, Staten Island, Ny 10309",FOR_SALE,2288.0,3,2.5,40.529058,-74.206993,503
https://www.realtor.com/,4193873659,https://www.realtor.com/realestateandhomes-detail/153-Johnson-Ave_Staten-Island_NY_10307_M41938-73659,2024-04-04,Not sold yet,Not sold yet,985000,"153 Johnson Ave, Staten Island, Ny 10307",FOR_SALE,2720.0,6,3.5,40.511994,-74.246983,503
https://www.realtor.com/,4807614689,https://www.realtor.com/realestateandhomes-detail/6-Barlow-Ave_Staten-Island_NY_10308_M48076-14689,2024-04-24,Not sold yet,Not sold yet,699000,"6 Barlow Ave, Staten Island, Ny 10308",FOR_SALE,1780.0,3,2.0,40.561663,-74.14804,503
https://www.realtor.com/,3347848414,https://www.realtor.com/realestateandhomes-detail/64-Miles-Ave_Staten-Island_NY_10308_M33478-48414,2024-05-20,Not sold yet,Not sold yet,780000,"64 Miles Ave, Staten Island, Ny 10308",FOR_SALE,1000.0,3,1.5,40.553222,-74.148654,503
https://www.realtor.com/,3880592179,https://www.realtor.com/realestateandhomes-detail/410-Bradford-Ave_Staten-Island_NY_10309_M38805-92179,2024-06-04,Not sold yet,Not sold yet,639999,"410 Bradford Ave, Staten Island, Ny 10309",FOR_SALE,920.0,3,2.0,40.529895,-74.206094,503
https://www.realtor.com/,4204930975,https://www.realtor.com/realestateandhomes-detail/105-Bentley-St_Staten-Island_NY_10307_M42049-30975,2024-04-11,Not sold yet,Not sold yet,799999,"105 Bentley St, Staten Island, Ny 10307",FOR_SALE,1665.0,4,2.0,40.510147,-74.250476,503
https://www.realtor.com/,3305389207,https://www.realtor.com/realestateandhomes-detail/29-Belfast-Ave_Staten-Island_NY_10306_M33053-89207,2024-06-07,Not sold yet,Not sold yet,889999,"29 Belfast Ave, Staten Island, Ny 10306",FOR_SALE,1446.0,3,2.0,40.571126,-74.123537,503
https://www.realtor.com/,3137335550,https://www.realtor.com/realestateandhomes-detail/264-Fisher-Ave_Staten-Island_NY_10307_M31373-35550,2024-06-11,Not sold yet,Not sold yet,849000,"264 Fisher Ave, Staten Island, Ny 10307",FOR_SALE,1968.0,3,2.5,40.511752,-74.241129,503
https://www.realtor.com/,3332693771,https://www.realtor.com/realestateandhomes-detail/97-Lyndale-Ave_Staten-Island_NY_10312_M33326-93771,2024-06-10,Not sold yet,Not sold yet,779999,"97 Lyndale Ave, Staten Island, Ny 10312",FOR_SALE,1925.0,3,2.0,40.540394,-74.162285,503
https://www.realtor.com/,4430535138,https://www.realtor.com/realestateandhomes-detail/334-Huguenot-Ave_Staten-Island_NY_10312_M44305-35138,2024-06-10,Not sold yet,Not sold yet,649900,"334 Huguenot Ave, Staten Island, Ny 10312",FOR_SALE,1350.0,5,2.5,40.547215,-74.199741,503
https://www.realtor.com/,3431910231,https://www.realtor.com/realestateandhomes-detail/6651-Amboy-Rd_Staten-Island_NY_10309_M34319-10231,2023-10-20,Not sold yet,Not sold yet,798000,"6651 Amboy Rd, Staten Island, Ny 10309",FOR_SALE,1729.0,5,3.0,40.518608,-74.224116,503
