data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,7100717864,https://www.realtor.com/realestateandhomes-detail/4035-W-Marquette-Rd_Chicago_IL_60629_M71007-17864,2024-06-13,Not sold yet,Not sold yet,315000.0,"4035 W Marquette Rd, Chicago, Il 60629",FOR_SALE,1100.0,3,3.0,41.771095,-87.723958,WEST LAWN
https://www.realtor.com/,8972893210,https://www.realtor.com/realestateandhomes-detail/5012-W-Winnemac-Ave_Chicago_IL_60630_M89728-93210,2024-04-01,Not sold yet,Not sold yet,349000.0,"5012 W Winnemac Ave, Chicago, Il 60630",FOR_SALE,1260.0,3,1.0,41.972789,-87.753376,FOREST GLEN
https://www.realtor.com/,8529114439,https://www.realtor.com/realestateandhomes-detail/7233-S-Honore-St_Chicago_IL_60636_M85291-14439,2024-06-04,Not sold yet,Not sold yet,256000.0,"7233 S Honore St, Chicago, Il 60636",FOR_SALE,1955.0,4,2.0,41.762017,-87.669467,WEST ENGLEWOOD
https://www.realtor.com/,8367975985,https://www.realtor.com/realestateandhomes-detail/1524-N-Keating-Ave_Chicago_IL_60651_M83679-75985,2024-06-15,Not sold yet,Not sold yet,369900.0,"1524 N Keating Ave, Chicago, Il 60651",FOR_SALE,2661.0,5,2.0,41.908561,-87.745171,AUSTIN
https://www.realtor.com/,7802679976,https://www.realtor.com/realestateandhomes-detail/7955-S-Wentworth-Ave_Chicago_IL_60620_M78026-79976,2024-06-27,Not sold yet,Not sold yet,249999.0,"7955 S Wentworth Ave, Chicago, Il 60620",FOR_SALE,1832.0,3,2.0,41.749268,-87.628981,CHATHAM
https://www.realtor.com/,8679043396,https://www.realtor.com/realestateandhomes-detail/5815-N-Paulina-St_Chicago_IL_60660_M86790-43396,2024-06-27,Not sold yet,Not sold yet,1100000.0,"5815 N Paulina St, Chicago, Il 60660",FOR_SALE,3308.0,4,3.5,41.987214,-87.671116,EDGEWATER
https://www.realtor.com/,9972695581,https://www.realtor.com/realestateandhomes-detail/2143-N-Sedgwick-St_Chicago_IL_60614_M99726-95581,2024-04-29,Not sold yet,Not sold yet,1200000.0,"2143 N Sedgwick St, Chicago, Il 60614",FOR_SALE,2698.0,3,3.5,41.921426,-87.638673,LINCOLN PARK
https://www.realtor.com/,8925449294,https://www.realtor.com/realestateandhomes-detail/7813-W-Catalpa-Ave_Chicago_IL_60656_M89254-49294,2024-05-21,Not sold yet,Not sold yet,525000.0,"7813 W Catalpa Ave, Chicago, Il 60656",FOR_SALE,2000.0,4,3.0,41.979327,-87.822478,NORWOOD PARK
https://www.realtor.com/,7166897104,https://www.realtor.com/realestateandhomes-detail/8616-S-Emerald-Ave_Chicago_IL_60620_M71668-97104,2024-03-26,Not sold yet,Not sold yet,195000.0,"8616 S Emerald Ave, Chicago, Il 60620",FOR_SALE,1246.0,4,2.0,41.73718,-87.642633,AUBURN GRESHAM
https://www.realtor.com/,7910227561,https://www.realtor.com/realestateandhomes-detail/13217-S-Buffalo-Ave_Chicago_IL_60633_M79102-27561,2024-06-07,Not sold yet,Not sold yet,233300.0,"13217 S Buffalo Ave, Chicago, Il 60633",FOR_SALE,955.0,3,2.0,41.65496,-87.543165,HEGEWISCH
